Temps	Pendule
149.85	-34.6493414640427
149.88	-34.9655262767337
149.91	-35.6430651610717
149.94	-35.2817110894248
149.97	-33.8362948028371
150	-32.0295244446024
150.03	-29.0031840945594
150.06	-26.8350596646778
150.09	-23.8538885735907
150.12	-19.7886552675627
150.15	-15.5879141846672
150.18	-10.574126440566
150.21	-6.46372387558222
150.24	-2.17264427477494
150.27	2.79597421037033
150.3	7.58391565969214
150.33	12.3266878500581
150.36	16.753275227733
150.39	20.9088470516726
150.42	24.6127262860537
150.45	27.9100821898319
150.48	30.7105762450956
150.51	33.3755625234917
150.54	35.0468251048587
150.57	35.6791947302409
150.6	35.8147025071084
150.63	35.4081791765057
150.66	34.5047939973883
150.69	33.1497162287124
150.72	31.1170995756984
150.75	28.542451815214
150.78	25.3806036883034
150.81	21.7670629718341
150.84	17.7921681837179
150.87	13.7269348776899
150.9	9.48102453583851
150.93	4.87376012234017
150.96	-0.0045198448933661
150.99	-5.74101573228836
151.02	-10.1676031099632
151.05	-14.4135134518147
151.08	-18.6142545347102
151.11	-21.6857641437091
151.14	-26.0671822624281
151.17	-29.138691871427
151.2	-31.2616470423527
151.23	-33.1135866595432
151.26	-34.4234951692633
151.29	-34.4686644282192
151.32	-35.55272664316
151.35	-34.875187758822
151.38	-33.4749407311901
151.41	-31.6681703729555
151.44	-28.7321685408242
151.47	-26.3833670751192
151.5	-23.4473652429879
151.53	-19.4273011959158
151.56	-15.0910523361526
151.59	-10.6644649584778
151.62	-5.60550795542076
151.65	-1.72095168521628
151.68	3.02182050514966
151.71	7.85493121342734
151.74	12.5073648858815
151.77	16.9339522635564
151.8	21.0895240874961
151.83	24.7482340629213
151.86	27.9552514487877
151.89	30.6654069861397
151.92	33.0142084518448
151.95	35.1823328817263
151.98	36.0405488018878
152.01	36.1308873197995
152.04	35.5436869533733
152.07	34.3241169615649
152.1	32.5625158622861
152.13	30.4847299503163
152.16	27.9552514487877
152.19	24.7934033218771
152.22	21.2702011233196
152.25	17.2501370762475
152.28	13.0042267343961
152.31	8.44213157985359
152.34	3.74452864844352
152.37	-0.953074282966554
152.4	-5.37966166064143
152.43	-10.7548034763895
152.46	-14.8200367824174
152.49	-18.8401008294895
152.52	-22.5439800638705
152.55	-25.7058281907812
152.58	-29.2741996482946
152.61	-31.3519855602644
152.64	-33.0684174005874
152.67	-34.2428181334399
152.7	-34.5590029461309
152.73	-35.3268803483807
152.76	-34.4686644282192
152.79	-33.0684174005874
152.82	-30.9454622296616
152.85	-28.7321685408242
152.88	-26.2930285572074
152.91	-22.5439800638705
152.94	-18.7497623115778
152.97	-13.961820862256
153	-10.3031108868308
153.03	-5.96686202706769
153.06	-0.862735765054822
153.09	3.88003642531112
153.12	8.62280861567706
153.15	13.1397345112637
153.18	17.5663218889385
153.21	22.0832477845252
153.24	25.0644188756123
153.27	27.7294051540084
153.3	30.3040529144928
153.33	32.5625158622861
153.36	34.3241169615649
153.39	35.2726713996381
153.42	35.5436869533733
153.45	35.2275021406822
153.48	34.8661480690353
153.51	32.4270080854185
153.54	29.89752958389
153.57	27.187374046538
153.6	24.1158644375391
153.63	20.6830007568933
153.66	16.7081059687771
153.69	12.3718571090139
153.72	7.85493121342734
153.75	3.42834383575246
153.78	-0.77239724714309
153.81	-6.55406239349395
153.84	-10.935480512213
153.87	-15.0910523361526
153.9	-19.0659471242689
153.93	-22.2729645101354
153.96	-26.5188748519868
153.99	-29.0483533535153
154.02	-31.2164777833968
154.05	-32.9780788826756
154.08	-33.4749407311901
154.11	-34.9203570177779
154.14	-34.9655262767337
154.17	-34.0169718386605
154.2	-32.6618940699846
154.23	-30.5841081580147
154.26	-27.9642911385745
154.29	-25.7058281907812
154.32	-22.0922874743119
154.35	-18.1173926861957
154.38	-13.8263130853884
154.41	-9.26421793084592
154.44	-5.33449240168557
154.47	-0.320704657584429
154.5	4.46723679173738
154.53	9.07450120523572
154.56	13.5462578418665
154.59	18.2438607732765
154.62	22.2639248203486
154.65	25.3354344293475
154.68	27.864912930876
154.71	30.3943914324045
154.74	32.607685121242
154.77	34.2337784436531
154.8	35.0919943638146
154.83	35.2726713996381
154.86	35.0468251048587
154.89	34.278947702609
154.92	31.8398077189922
154.95	29.3554984764196
154.98	26.7808507159352
155.01	23.6641718479805
155.04	20.095800390467
155.07	16.075736343395
155.1	11.8749952604994
155.13	7.94526973133907
155.16	2.93148198723793
155.19	-2.488829087466
155.22	-6.82507794722915
155.25	-11.251665324904
155.28	-15.2717293719761
155.31	-19.8789937854744
155.34	-23.1311804302968
155.37	-25.9316744855605
155.4	-29.3193689072505
155.43	-31.487493337132
155.46	-32.9329096237198
155.49	-33.2942636953667
155.52	-34.7396799819544
155.55	-34.6945107229985
155.58	-33.6556177670136
155.61	-32.16503222147
155.64	-29.7258922378533
155.67	-28.1449681743979
155.7	-24.757273752708
155.73	-21.1889022951946
155.76	-17.3495152839459
155.79	-13.6456360495649
155.82	-8.90286385919899
155.85	-3.97941463300958
155.88	0.130987931974232
155.91	4.60274456860498
155.94	9.34551675897092
155.97	13.9076119135134
156	18.1986915143207
156.03	22.0380785255693
156.06	26.0581425726414
156.09	28.6779595920816
156.12	30.5298992092721
156.15	32.4721773443744
156.18	34.1886091846973
156.21	34.9113173279911
156.24	35.1371636227705
156.27	35.0468251048587
156.3	32.923869933933
156.33	31.3429458704777
156.36	29.1748214405961
156.39	26.3743273853324
156.42	23.1221407405101
156.45	20.1409696494229
156.48	15.398197459057
156.51	10.6102560097352
156.54	6.13849937310442
156.57	1.75708125438541
156.6	-2.7598446412012
156.63	-6.68957017036155
156.66	-12.2453890219331
156.69	-16.0396067742258
156.72	-19.9241630444303
156.75	-22.8601648765616
156.78	-27.0157367005013
156.81	-29.2290303893387
156.84	-31.3519855602644
156.87	-32.5715555520728
156.9	-34.3783259103075
156.93	-34.4234951692633
156.96	-34.0621410976164
156.99	-32.842571105808
157.02	-31.8036781498231
157.05	-29.9517385326326
157.08	-27.1512444773689
157.11	-23.6280422788113
157.14	-20.5113634108566
157.17	-17.1688382481225
157.2	-12.5615738346241
157.23	-8.13498645694926
157.26	-3.16636797180399
157.29	0.673019039444625
157.32	5.41579122981057
157.35	10.0682249022648
157.38	14.5851507978514
157.41	18.6503841038793
157.44	22.4446018561721
157.47	26.4194966442883
157.5	29.1748214405961
157.53	30.8009147630073
157.56	32.4721773443744
157.59	33.9175936309621
157.62	34.7306402921677
157.65	34.7306402921677
157.68	34.8209788100794
157.71	32.8787006749772
157.74	30.6654069861397
157.77	28.2714362614788
157.8	25.516111465171
157.83	22.3090940793045
157.86	18.6503841038793
157.89	14.5851507978514
157.92	10.9716100813821
157.95	5.91265307832509
157.98	0.808526816312224
158.01	-3.66322982031852
158.04	-7.99947868008167
158.07	-11.6581886555068
158.1	-16.988161212299
158.13	-20.4661941519007
158.16	-23.8538885735907
158.19	-26.3381978161633
158.22	-29.8614000147209
158.25	-31.487493337132
158.28	-32.842571105808
158.31	-33.4749407311901
158.34	-34.4686644282192
158.37	-33.8362948028371
158.4	-32.7522325878963
158.43	-30.493769640103
158.46	-29.5000459430739
158.49	-26.5188748519868
158.52	-23.0408419123851
158.55	-19.9693323033862
158.58	-16.1299452921376
158.61	-11.7033579144627
158.64	-6.73473942931741
158.67	-3.12119871284813
158.7	1.80225051334128
158.73	6.45468418579549
158.76	11.1522871172056
158.79	15.7595515307039
158.82	18.9213996576145
158.85	22.5349403740838
158.88	26.0581425726414
158.91	28.9038058868609
158.94	31.4332843883894
158.97	33.2400547466241
159	33.601408818271
159.03	34.3692862205207
159.06	34.4596247384325
159.09	34.1886091846973
159.12	32.4270080854185
159.15	29.9878681018017
159.18	27.7745744129643
159.21	24.9740803577006
159.24	21.7218937128782
159.27	18.1986915143207
159.3	13.365580806043
159.33	9.07450120523572
159.36	4.78342160442844
159.39	0.26649570884183
159.42	-3.61806056136265
159.45	-9.17387941293418
159.48	-13.0584356831387
159.51	-16.4912993637845
159.54	-21.1889022951946
159.57	-24.3507504221052
159.6	-27.1512444773689
159.63	-29.3193689072505
159.66	-31.8036781498231
159.69	-32.8877403647639
159.72	-33.1587559184991
159.75	-33.9718025797047
159.78	-33.6556177670136
159.81	-32.3457092572935
159.84	-29.9065692736767
159.87	-28.8225070587359
159.9	-25.7961667086929
159.93	-22.5439800638705
159.96	-18.8401008294895
159.99	-15.3620678898878
160.02	-10.8451419943012
160.05	-5.74101573228836
160.08	-2.26298279268667
160.11	2.61529717454687
160.14	7.26773084700108
160.17	11.6491489657201
160.2	16.6177674508654
160.23	19.9151233546436
160.26	22.9866329636425
160.29	26.3291581263766
160.32	29.1296521816403
160.35	31.3429458704777
160.38	33.5110703003593
160.41	33.5110703003593
160.44	34.1886091846973
160.47	34.0982706667855
160.5	34.0079321488738
160.53	31.4332843883894
160.56	29.6716832891107
160.59	27.2777125644498
160.62	24.9289110987447
160.65	20.5926622389816
160.68	16.5725981919095
160.71	12.688041921705
160.74	8.44213157985359
160.77	4.15105197904631
160.8	-0.18519688071683
160.83	-5.37966166064143
160.86	-9.53523348458111
160.89	-13.9166516033001
160.92	-17.9367156503722
160.95	-21.4147485899739
160.98	-24.5314274579287
161.01	-27.6932755848393
161.04	-29.816230755765
161.07	-31.2616470423527
161.1	-33.1587559184991
161.13	-33.4749407311901
161.16	-32.9329096237198
161.19	-33.2490944364108
161.22	-31.9391859266907
161.25	-29.9969077915885
161.28	-27.9191218796186
161.31	-25.1186278243549
161.34	-21.730933402665
161.37	-18.2529004630633
161.4	-14.2780056749471
161.43	-9.85141829727218
161.46	-5.78618499124423
161.49	-1.04341280087829
161.52	3.60902087157592
161.55	8.75831639254466
161.58	12.3718571090139
161.61	16.2564133792184
161.64	20.457154462114
161.67	23.9351874017157
161.7	27.3680510823615
161.73	29.0393136637285
161.76	31.2977766115218
161.79	32.9690391928889
161.82	34.5047939973883
161.85	33.6917473361827
161.88	33.601408818271
161.91	32.7883621570654
161.94	31.930146236904
161.97	28.7231288510375
162	26.2839888674207
162.03	23.3931562942453
162.06	20.3216466852464
162.09	15.7595515307039
162.12	11.4684719298966
162.15	7.44840788282454
162.18	3.02182050514966
162.21	-1.49510539043695
162.24	-6.14753906289116
162.27	-10.0320953330956
162.3	-15.0007138182409
162.33	-18.4335774988867
162.36	-21.3244100720622
162.39	-25.434812637046
162.42	-27.8739526206627
162.45	-30.4034311221913
162.48	-31.7585088908672
162.51	-32.0746937035583
162.54	-33.6104485080577
162.57	-33.2039251774549
162.6	-32.526386293117
162.63	-31.3519855602644
162.66	-28.7321685408242
162.69	-27.3770907721482
162.72	-24.1249041273259
162.75	-21.1437330362387
162.78	-17.1688382481225
162.81	-12.6970816114917
162.84	-9.03837163606659
162.87	-3.88907611509785
162.9	-0.275535398628563
162.93	4.55757530964911
162.96	9.34551675897092
162.99	12.9138882164843
163.02	17.2049678172916
163.05	21.0895240874961
163.08	24.2965414733626
163.11	27.0066970107146
163.14	29.6716832891107
163.17	32.2011617906392
163.2	32.5625158622861
163.23	33.6917473361827
163.26	34.0079321488738
163.29	33.1497162287124
163.32	32.246331049595
163.35	30.6654069861397
163.38	28.0455899666995
163.41	25.6516192420386
163.44	23.1221407405101
163.47	18.4697070680559
163.5	14.9916741284542
163.53	11.5136411888525
163.56	6.04816085519269
163.59	1.89258903125301
163.62	-2.03713649790734
163.65	-7.32193979574367
163.68	-11.251665324904
163.71	-15.8137604794465
163.74	-19.1562856421806
163.77	-22.724657099694
163.8	-25.6154896728694
163.83	-27.6932755848393
163.86	-30.3582618632354
163.89	-31.0809700065292
163.92	-33.1135866595432
163.95	-33.0684174005874
163.98	-33.2039251774549
164.01	-32.0746937035583
164.04	-30.3130926042795
164.07	-28.7773377997801
164.1	-25.434812637046
164.13	-23.4473652429879
164.16	-19.7886552675627
164.19	-16.6268071406521
164.22	-12.0647119861096
164.25	-7.9543094211258
164.28	-3.43738352553919
164.31	1.84741977229714
164.34	5.18994493503124
164.37	9.88754786644131
164.4	14.1786274672486
164.43	18.0631837374531
164.46	21.4960474180989
164.49	24.9740803577006
164.52	28.542451815214
164.55	29.6265140301548
164.58	31.7042999421246
164.61	33.0593777108006
164.64	33.2852240055799
164.67	33.4659010414034
164.7	32.9690391928889
164.73	31.568792165257
164.76	29.7168525480665
164.79	27.6390666360967
164.82	25.4709422062151
164.85	21.134693346452
164.88	17.7921681837179
164.91	13.9076119135134
164.94	9.88754786644131
164.97	4.9640986402519
165	0.808526816312224
165.03	-2.80501390015706
165.06	-8.31566349277273
165.09	-12.2002197629772
165.12	-16.5364686227404
165.15	-19.8789937854744
165.18	-22.5439800638705
165.21	-26.428536334075
165.24	-28.5063222460449
165.27	-30.809954452794
165.3	-31.9391859266907
165.33	-31.9391859266907
165.36	-33.2942636953667
165.39	-32.4812170341611
165.42	-31.7585088908672
165.45	-30.1324155684561
165.48	-27.2415829952806
165.51	-25.5251511549577
165.54	-22.1374567332678
165.57	-19.2917934190482
165.6	-15.0910523361526
165.63	-11.1161575480364
165.66	-6.77990868827328
165.69	-1.58544390834868
165.72	1.80225051334128
165.75	6.59019196266308
165.78	11.5588104478084
165.81	14.8561663515866
165.84	18.8310611397028
165.87	22.5801096330397
165.9	25.4709422062151
165.93	27.9552514487877
165.96	30.3492221734487
165.99	32.1108232727274
166.02	32.6980236391537
166.05	33.4207317824475
166.08	33.4207317824475
166.11	32.2915003085509
166.14	31.1170995756984
166.17	29.2651599585079
166.2	26.5550044211559
166.23	23.8448488838039
166.26	20.5023237210698
166.29	16.7081059687771
166.32	12.7783804396167
166.35	8.35179306194186
166.38	4.01554420217872
166.41	-0.230366139672697
166.44	-5.10864610690624
166.47	-8.99320237711072
166.5	-13.5101282726973
166.53	-17.0784997302108
166.56	-20.8275482235476
166.59	-23.8538885735907
166.62	-26.428536334075
166.65	-29.0031840945594
166.68	-30.2227540863678
166.71	-32.0295244446024
166.74	-31.848847408779
166.77	-32.7974018468522
166.8	-31.5326625960879
166.83	-31.2616470423527
166.86	-28.8676763176918
166.89	-27.46742929006
166.92	-24.1249041273259
166.95	-21.6405948847532
166.98	-17.7108693555929
167.01	-14.3231749339029
167.04	-9.76107977936044
167.07	-5.87652350915596
167.1	-0.862735765054822
167.13	2.93148198723793
167.16	7.67425417760387
167.19	12.688041921705
167.22	15.5788744948804
167.25	19.7344463188201
167.28	23.3931562942453
167.31	25.8774655368179
167.34	28.6327903331257
167.37	30.575068468228
167.4	31.9753154958598
167.43	33.3303932645358
167.46	32.8335314160213
167.49	32.8787006749772
167.52	32.1108232727274
167.55	30.2588836555369
167.58	28.3617747793905
167.61	25.5612807241268
167.64	22.7607866688631
167.67	20.1409696494229
167.7	15.2175204232335
167.73	11.6039797067642
167.76	7.67425417760387
167.79	2.570127915591
167.82	-1.44993613148108
167.85	-6.23787758080289
167.88	-10.0772645920515
167.91	-14.5490212286822
167.94	-17.9367156503722
167.97	-21.7761026616208
168	-24.4410889400169
168.03	-27.46742929006
168.06	-29.2290303893387
168.09	-31.171308524441
168.12	-31.9391859266907
168.15	-32.6618940699846
168.18	-32.3908785162494
168.21	-31.8036781498231
168.24	-30.4034311221913
168.27	-28.3708144691773
168.3	-26.2930285572074
168.33	-23.1763496892527
168.36	-20.3306863750331
168.39	-15.9492682563141
168.42	-12.8777586473152
168.45	-7.8188016442582
168.48	-4.38593796361238
168.51	0.763357557356358
168.54	4.15105197904631
168.57	8.84865491045639
168.6	13.6365963597782
168.63	16.6629367098212
168.66	20.5926622389816
168.69	23.6190025890246
168.72	26.5550044211559
168.75	29.219990699552
168.78	30.4395606913604
168.81	32.0656540137716
168.84	33.3303932645358
168.87	32.6980236391537
168.9	32.4721773443744
168.93	31.0719303167425
168.96	29.5813447711989
168.99	27.9552514487877
169.02	24.4320492502302
169.05	21.6767244539224
169.08	19.0117381755263
169.11	14.0882889493369
169.14	10.339240456
169.17	5.95782233728096
169.2	1.53123495960608
169.23	-2.44365982851014
169.26	-7.36710905469954
169.29	-11.0709882890806
169.32	-15.4975756667554
169.35	-18.7949315705337
169.38	-22.5439800638705
169.41	-25.0734585653991
169.44	-28.0094603975303
169.47	-29.5452152020298
169.5	-31.3971548192203
169.53	-31.8940166677348
169.56	-32.4812170341611
169.59	-32.0295244446024
169.62	-31.0809700065292
169.65	-29.7710614968091
169.68	-27.6029370669276
169.71	-25.3444741191342
169.74	-22.4988108049147
169.77	-19.1562856421806
169.8	-15.0910523361526
169.83	-11.4775116196834
169.86	-6.87024720618501
169.89	-3.03086019493639
169.92	2.11843532603234
169.95	5.32545271189883
169.98	10.0230556433089
170.01	14.8561663515866
170.04	17.4759833710268
170.07	21.4057089001872
170.1	25.0192496166565
170.13	26.9163584928028
170.16	29.4006677353755
170.19	30.8460840219632
170.22	32.1108232727274
170.25	33.4659010414034
170.28	32.2915003085509
170.31	32.0204847548157
170.34	30.3943914324045
170.37	28.8586366279051
170.4	27.3228818234056
170.43	23.4383255532011
170.46	20.5926622389816
170.49	16.753275227733
170.52	13.0493959933519
170.55	9.75204008957371
170.58	4.28655975591391
170.61	0.402003485709429
170.64	-4.34076870465651
170.67	-8.225324974861
170.7	-12.7422508704476
170.73	-16.1299452921376
170.76	-20.1048400802538
170.79	-22.8601648765616
170.82	-25.9768437445164
170.85	-27.2867522542365
170.88	-29.9517385326326
170.91	-30.809954452794
170.94	-31.8940166677348
170.97	-31.848847408779
171	-31.6230011139996
171.03	-30.493769640103
171.06	-29.0483533535153
171.09	-27.1512444773689
171.12	-24.3507504221052
171.15	-21.6405948847532
171.18	-17.9367156503722
171.21	-14.5490212286822
171.24	-10.1676031099632
171.27	-6.37338535767049
171.3	-1.58544390834868
171.33	2.34428162081167
171.36	7.04188455222175
171.39	11.8749952604994
171.42	14.9013356105424
171.45	18.9213996576145
171.48	22.0380785255693
171.51	25.1999266524799
171.54	28.4069440383464
171.57	29.3103292174637
171.6	31.252607352566
171.63	32.1108232727274
171.66	32.4721773443744
171.69	33.0593777108006
171.72	31.0719303167425
171.75	30.0330373607576
171.78	27.9100821898319
171.81	25.516111465171
171.84	22.7607866688631
171.87	18.9665689165704
171.9	15.714382271748
171.93	12.5073648858815
171.96	7.26773084700108
171.99	3.42834383575246
172.02	-0.591720211319625
172.05	-5.2893231427297
172.08	-9.35455644875765
172.11	-13.5552975316532
172.14	-16.8978226943873
172.17	-20.69204044668
172.2	-23.1311804302968
172.23	-26.3833670751192
172.26	-27.9642911385745
172.29	-30.2227540863678
172.32	-30.809954452794
172.35	-31.848847408779
172.38	-31.3519855602644
172.41	-31.171308524441
172.44	-29.5000459430739
172.47	-28.2353066923097
172.5	-25.6154896728694
172.53	-23.2666882071644
172.56	-19.698316749651
172.59	-16.7171456585638
172.62	-12.5164045756683
172.65	-8.81252534128726
172.68	-4.16009166883305
172.71	-0.275535398628563
172.74	4.42206753278151
172.77	7.9001004723832
172.8	12.4170263679698
172.83	17.069460040424
172.86	19.5537692829967
172.89	23.1221407405101
172.92	26.0581425726414
172.95	28.1359284846112
172.98	30.1685451376252
173.01	31.0267610577866
173.04	32.1559925316833
173.07	32.923869933933
173.1	31.6139614242129
173.13	30.8460840219632
173.16	29.1748214405961
173.19	27.0518662696704
173.22	24.5675570270978
173.25	21.1798626054078
173.28	18.1083529964089
173.31	15.1271819053218
173.34	10.0230556433089
173.37	6.22883789101616
173.4	2.4346201387234
173.43	-2.44365982851014
173.46	-5.92169276811182
173.49	-10.7999727353454
173.52	-13.961820862256
173.55	-18.2980697220191
173.58	-20.7823789645918
173.61	-24.6217659758404
173.64	-26.1575207803398
173.67	-29.0031840945594
173.7	-29.5903844609857
173.73	-31.4423240781762
173.76	-30.8551237117499
173.79	-31.6230011139996
173.82	-29.9065692736767
173.85	-29.4097074251622
173.88	-26.6092133698985
173.91	-25.0734585653991
173.94	-21.5954256257974
173.97	-18.9756086063571
174	-14.639359746594
174.03	-11.5226808786392
174.06	-6.77990868827328
174.09	-3.12119871284813
174.12	1.66674273647368
174.15	5.14477567607537
174.18	9.66170157166198
174.21	13.9527811724693
174.24	17.1597985583358
174.27	20.9088470516726
174.3	23.7545103658922
174.33	26.4646659032442
174.36	28.8586366279051
174.39	30.0330373607576
174.42	31.4784536473453
174.45	32.7431928981096
174.48	31.6591306831688
174.51	31.3881151294336
174.54	30.0330373607576
174.57	28.3166055204347
174.6	26.193650349509
174.63	23.1673099994659
174.66	20.2764774262905
174.69	17.5211526299827
174.72	12.5525341448374
174.75	8.89382416941226
174.78	5.46096048876643
174.81	0.0406494140625
174.84	-3.75356833823025
174.87	-8.36083275172859
174.9	-12.0195427271537
174.93	-16.0847760331817
174.96	-19.2917934190482
174.99	-22.5439800638705
175.02	-25.1637970833108
175.05	-27.6481063258834
175.08	-29.2741996482946
175.11	-30.5841081580147
175.14	-31.3068163013086
175.17	-31.171308524441
175.2	-31.0358007475734
175.23	-29.3645381662063
175.26	-28.5966607639566
175.29	-25.6606589318253
175.32	-23.9442270915024
175.35	-20.1951785981655
175.38	-17.7560386145487
175.41	-13.1939434600063
175.44	-10.2127723689191
175.47	-5.19898462481797
175.5	-1.85645946208388
175.53	2.7056356924586
175.56	6.68053048057482
175.59	10.9264408224262
175.62	15.1271819053218
175.65	18.1535222553648
175.68	21.8574014897458
175.71	25.4709422062151
175.74	26.8260199748911
175.77	29.219990699552
175.8	30.6202377271838
175.83	31.4784536473453
175.86	32.6528543801978
175.89	31.3429458704777
175.92	30.8009147630073
175.95	29.1296521816403
175.98	27.4132203413174
176.01	25.832296277862
176.04	21.81223223079
176.07	19.0117381755263
176.1	15.398197459057
176.13	11.3781334119849
176.16	7.49357714178041
176.19	2.93148198723793
176.22	-1.08858205983415
176.25	-5.24415388377383
176.28	-9.35455644875765
176.31	-13.5552975316532
176.34	-16.9429919533432
176.37	-20.7372097056359
176.4	-23.2215189482085
176.43	-26.2478592982516
176.46	-27.9191218796186
176.49	-29.816230755765
176.52	-29.8614000147209
176.55	-31.2616470423527
176.58	-30.809954452794
176.61	-30.5389388990588
176.64	-29.5903844609857
176.67	-27.6029370669276
176.7	-25.7961667086929
176.73	-22.4536415459588
176.76	-19.9241630444303
176.79	-15.4524064077996
176.82	-12.5164045756683
176.85	-8.40600201068446
176.88	-4.29559944570065
176.91	-0.501381693407893
176.94	4.19622123800218
176.97	8.71314713358879
177	12.2363493321463
177.03	16.753275227733
177.06	19.2827537292615
177.09	22.7607866688631
177.12	25.1095881345682
177.15	27.8197436719202
177.18	29.9426988428459
177.21	30.7557455040514
177.24	31.7494692010805
177.27	31.6139614242129
177.3	31.8849769779481
177.33	29.9878681018017
177.36	28.9489751458168
177.39	26.1033118315972
177.42	23.9351874017157
177.45	20.6830007568933
177.48	17.5663218889385
177.51	14.4496430209838
177.54	9.75204008957371
177.57	5.86748381936923
177.6	1.39572718273848
177.63	-2.53399834642187
177.66	-7.05092424200848
177.69	-10.7096342174336
177.72	-14.955544559285
177.75	-18.0270541682839
177.78	-21.6857641437091
177.81	-23.8087193146348
177.84	-26.6995518878102
177.87	-27.783614102751
177.9	-29.8614000147209
177.93	-30.9454622296616
177.96	-31.0358007475734
177.99	-31.0809700065292
178.02	-29.9065692736767
178.05	-29.0031840945594
178.08	-26.6543826288544
178.11	-24.5765967168845
178.14	-20.9630560004152
178.17	-18.5239160167985
178.2	-14.0069901212119
178.23	-10.9806497711688
178.26	-6.64440091140568
178.29	-2.7598446412012
178.32	1.53123495960608
178.35	5.5061297477223
178.38	9.79720934852958
178.41	13.3204115470871
178.44	17.3404755941592
178.47	21.2702011233196
178.5	23.483494812157
178.53	26.2839888674207
178.56	28.0004207077436
178.59	29.89752958389
178.62	31.7042999421246
178.65	31.1622688346542
178.68	31.3881151294336
178.71	30.2588836555369
178.74	29.4458369943313
178.77	27.864912930876
178.8	25.3354344293475
178.83	22.805955927819
178.86	19.1924152113497
178.89	16.075736343395
178.92	12.688041921705
178.95	8.12594676716253
178.98	4.28655975591391
179.01	0.176157190930098
179.04	-4.11492240987718
179.07	-8.49634052859619
179.1	-12.1098812450655
179.13	-16.1751145510934
179.16	-19.2466241600923
179.19	-22.6343185817823
179.22	-24.8927815295756
179.25	-27.5125985490158
179.28	-28.7773377997801
179.31	-30.4486003811471
179.34	-30.3130926042795
179.37	-30.9906314886175
179.4	-29.5903844609857
179.43	-29.3645381662063
179.46	-27.0609059594572
179.49	-25.7058281907812
179.52	-22.9956726534292
179.55	-20.1951785981655
179.58	-16.4461301048286
179.61	-13.284281977918
179.64	-9.21904867189005
179.67	-5.24415388377383
179.7	-1.35959761356935
179.73	3.06698976410553
179.76	7.94526973133907
179.79	10.8812715634704
179.82	15.0820126463659
179.85	18.4697070680559
179.88	21.7218937128782
179.91	25.2902651703916
179.94	26.6001736801118
179.97	28.8134673689492
180	29.9426988428459
180.03	30.9815917988308
180.06	31.8398077189922
180.09	30.7557455040514
180.12	30.4395606913604
180.15	28.1810977435671
180.18	26.6905121980235
180.21	24.4320492502302
180.24	21.2702011233196
180.27	18.7407226217911
180.3	14.1786274672486
180.33	10.7457637866028
180.36	6.77086899848655
180.39	2.52495865663514
180.42	-0.907905024010688
180.45	-5.78618499124423
180.48	-9.17387941293418
180.51	-13.5552975316532
180.54	-17.3495152839459
180.57	-20.3306863750331
180.6	-23.4925345019437
180.63	-25.6606589318253
180.66	-28.0094603975303
180.69	-28.6869992818683
180.72	-30.2227540863678
180.75	-30.809954452794
180.78	-30.4486003811471
180.81	-30.0872463095002
180.84	-27.8287833617069
180.87	-26.789890405722
180.9	-24.7121044937521
180.93	-21.8212719205767
180.96	-19.1562856421806
180.99	-15.2717293719761
181.02	-11.8840349502862
181.05	-7.18643201887608
181.08	-3.57289130240679
181.11	0.130987931974232
181.14	4.69308308651671
181.17	9.02933194627985
181.2	12.5977034037933
181.23	17.1146292993799
181.26	19.4634307650849
181.29	22.8962944457307
181.32	25.0644188756123
181.35	27.548728118185
181.38	29.1748214405961
181.41	30.3040529144928
181.44	31.568792165257
181.47	30.8460840219632
181.5	31.0267610577866
181.53	28.9941444047727
181.56	27.7294051540084
181.59	25.3354344293475
181.62	23.0318022225983
181.65	20.5023237210698
181.68	16.4822596739978
181.71	13.5462578418665
181.74	8.75831639254466
181.77	5.05443715816364
181.8	0.763357557356358
181.83	-3.16636797180399
181.86	-7.63812460843474
181.89	-11.1613268069923
181.92	-15.1362215951085
181.95	-17.5753615787253
181.98	-21.4599178489298
182.01	-23.8087193146348
182.04	-26.3381978161633
182.07	-28.5514915050007
182.1	-29.4097074251622
182.13	-30.4486003811471
182.16	-29.7710614968091
182.19	-30.0420770505443
182.22	-29.3193689072505
182.25	-27.6932755848393
182.28	-26.112351521384
182.31	-22.7698263586499
182.34	-20.6468711877242
182.37	-16.6268071406521
182.4	-13.7811438264325
182.43	-9.98692607413977
182.46	-5.96686202706769
182.49	-2.3533213105984
182.52	2.2991123618558
182.55	6.04816085519269
182.58	10.2940711970441
182.61	14.4948122799397
182.64	17.5663218889385
182.67	21.5412166770548
182.7	23.483494812157
182.73	26.193650349509
182.76	27.7745744129643
182.79	29.5361755122431
182.82	30.575068468228
182.85	30.8009147630073
182.88	31.0267610577866
182.91	29.8071910659783
182.94	29.2651599585079
182.97	26.4646659032442
183	24.3868799912743
183.03	21.2702011233196
183.06	18.5148763270117
183.09	14.7658278336748
183.12	11.2877948940732
183.15	7.85493121342734
183.18	3.15732828201726
183.21	-0.501381693407893
183.24	-5.0183075889945
183.27	-8.36083275172859
183.3	-12.7422508704476
183.33	-16.5364686227404
183.36	-19.5176397138275
183.39	-22.7698263586499
183.42	-24.9379507885315
183.45	-27.2415829952806
183.48	-27.8739526206627
183.51	-29.6807229788974
183.54	-29.9969077915885
183.57	-30.0872463095002
183.6	-29.9517385326326
183.63	-28.3708144691773
183.66	-27.0157367005013
